E   ;01;091;A;006B;HEL;HEL;    ; ;Jätkäsaari A                            ;Busholmen A                             ;0;0;0002920;0001394;0001526;0002920;0001394;0001526;00000;0000;          ;       ;    ;    ;    ;       ;       ;     ;          ;       ;    ;    ;    ;       ;       ;0001277;0000598;0001152;0000557;0002429;0001155;0001277;0000598;0001152;0000557;0002429;0001155;0000000;0000000;0000000;0000000;0000000;0000000;0437;0395;0832;0437;0395;0832;0000;0000;0000;0001272;0001149;0002421;0000005;0000003;0000008;1000;1000;1000;T;20230404161738;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000001;0000005;0000002;0000000;0000000;
E   ;01;091;A;006C;HEL;HEL;    ; ;Jätkäsaari B                            ;Busholmen B                             ;0;0;0003293;0001536;0001757;0003293;0001536;0001757;00000;0000;          ;       ;    ;    ;    ;       ;       ;     ;          ;       ;    ;    ;    ;       ;       ;0001547;0000690;0001191;0000567;0002738;0001257;0001547;0000690;0001191;0000567;0002738;0001257;0000000;0000000;0000000;0000000;0000000;0000000;0470;0362;0831;0470;0362;0831;0000;0000;0000;0001537;0001184;0002721;0000010;0000007;0000017;1000;1000;1000;T;20230404161738;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000010;0000004;0000000;0000003;0000000;0000000;
E   ;01;091;A;006D;HEL;HEL;    ; ;Jätkäsaari C                            ;Busholmen C                             ;0;0;0002690;0001182;0001508;0002690;0001182;0001508;00000;0000;          ;       ;    ;    ;    ;       ;       ;     ;          ;       ;    ;    ;    ;       ;       ;0001036;0000439;0001124;0000493;0002160;0000932;0001036;0000439;0001124;0000493;0002160;0000932;0000000;0000000;0000000;0000000;0000000;0000000;0385;0418;0803;0385;0418;0803;0000;0000;0000;0001029;0001119;0002148;0000007;0000005;0000012;1000;1000;1000;T;20230404161738;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000005;0000002;0000002;0000003;0000000;0000000;
E   ;01;091;A;007A;HEL;HEL;    ; ;Ullanlinna A                            ;Ulrikasborg A                           ;0;0;0003099;0001325;0001774;0003099;0001325;0001774;00000;0000;          ;       ;    ;    ;    ;       ;       ;     ;          ;       ;    ;    ;    ;       ;       ;0001499;0000587;0001226;0000569;0002725;0001156;0001499;0000587;0001226;0000569;0002725;0001156;0000000;0000000;0000000;0000000;0000000;0000000;0484;0396;0879;0484;0396;0879;0000;0000;0000;0001488;0001222;0002710;0000011;0000004;0000015;1000;1000;1000;T;20230404164359;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000001;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000010;0000001;0000000;0000003;0000000;0000000;
E   ;01;091;A;007B;HEL;HEL;    ; ;Ullanlinna B                            ;Ulrikasborg B                           ;0;0;0003566;0001531;0002035;0003566;0001531;0002035;00000;0000;          ;       ;    ;    ;    ;       ;       ;     ;          ;       ;    ;    ;    ;       ;       ;0001603;0000649;0001479;0000652;0003082;0001301;0001603;0000649;0001479;0000652;0003082;0001301;0000000;0000000;0000000;0000000;0000000;0000000;0450;0415;0864;0450;0415;0864;0000;0000;0000;0001594;0001475;0003069;0000009;0000004;0000013;1000;1000;1000;T;20230404152116;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000004;0000001;0000004;0000003;0000001;0000000;
E   ;01;091;A;008A;HEL;HEL;    ; ;Katajanokka                             ;Skatudden                               ;0;0;0003729;0001649;0002080;0003729;0001649;0002080;00000;0000;          ;       ;    ;    ;    ;       ;       ;     ;          ;       ;    ;    ;    ;       ;       ;0001625;0000699;0001557;0000713;0003182;0001412;0001625;0000699;0001557;0000713;0003182;0001412;0000000;0000000;0000000;0000000;0000000;0000000;0436;0418;0853;0436;0418;0853;0000;0000;0000;0001616;0001550;0003166;0000009;0000007;0000016;1000;1000;1000;T;20230404161738;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000006;0000000;0000003;0000002;0000000;0000005;
E   ;01;091;A;010A;HEL;HEL;    ; ;Sörnäinen                               ;Sörnäs                                  ;0;0;0003347;0001724;0001623;0003347;0001724;0001623;00000;0000;          ;       ;    ;    ;    ;       ;       ;     ;          ;       ;    ;    ;    ;       ;       ;0001550;0000744;0001149;0000617;0002699;0001361;0001550;0000744;0001149;0000617;0002699;0001361;0000000;0000000;0000000;0000000;0000000;0000000;0463;0343;0806;0463;0343;0806;0000;0000;0000;0001541;0001145;0002686;0000009;0000004;0000013;1000;1000;1000;T;20230404161738;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000007;0000000;0000002;0000003;0000000;0000001;
E   ;01;091;A;010B;HEL;HEL;    ; ;Merihaka                                ;Havshagen                               ;0;0;0002326;0001074;0001252;0002326;0001074;0001252;00000;0000;          ;       ;    ;    ;    ;       ;       ;     ;          ;       ;    ;    ;    ;       ;       ;0000969;0000413;0000917;0000445;0001886;0000858;0000969;0000413;0000917;0000445;0001886;0000858;0000000;0000000;0000000;0000000;0000000;0000000;0417;0394;0811;0417;0394;0811;0000;0000;0000;0000960;0000912;0001872;0000009;0000005;0000014;1000;1000;1000;T;20230404161738;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000007;0000000;0000001;0000005;0000001;0000000;
E   ;01;091;A;010C;HEL;HEL;    ; ;Kalasatama A                            ;Fiskehamnen A                           ;0;0;0003551;0001679;0001872;0003551;0001679;0001872;00000;0000;          ;       ;    ;    ;    ;       ;       ;     ;          ;       ;    ;    ;    ;       ;       ;0001602;0000721;0001381;0000687;0002983;0001408;0001602;0000721;0001381;0000687;0002983;0001408;0000000;0000000;0000000;0000000;0000000;0000000;0451;0389;0840;0451;0389;0840;0000;0000;0000;0001593;0001374;0002967;0000009;0000007;0000016;1000;1000;1000;T;20230404161738;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000007;0000000;0000002;0000006;0000000;0000001;
E   ;01;091;A;010D;HEL;HEL;    ; ;Kalasatama B                            ;Fiskehamnen B                           ;0;0;0003867;0001826;0002041;0003867;0001826;0002041;00000;0000;          ;       ;    ;    ;    ;       ;       ;     ;          ;       ;    ;    ;    ;       ;       ;0001970;0000872;0001221;0000618;0003191;0001490;0001970;0000872;0001221;0000618;0003191;0001490;0000000;0000000;0000000;0000000;0000000;0000000;0509;0316;0825;0509;0316;0825;0000;0000;0000;0001960;0001210;0003170;0000010;0000011;0000021;1000;1000;1000;T;20230404124350;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000000;0000001;0000000;0000006;0000009;0000001;0000001;0000003;
